Date,Latitude,Longitude,Temperature
13Jan2007,72.7,37.18,273.5821523666382
13Jan2007,72.7,37.18,273.5273389816284
13Jan2007,72.7,37.18,273.5123119354248
13Jan2007,72.7,37.18,273.48051929473877
13Jan2007,72.7,37.18,273.4834909439087
13Jan2007,72.7,37.18,273.47338008880615
13Jan2007,72.7,37.18,273.47134590148926
13Jan2007,72.7,37.18,273.4793510437012
14Jan2007,72.7,37.18,273.46375274658203
14Jan2007,72.7,37.18,273.44461822509766
14Jan2007,72.7,37.18,273.4240093231201
14Jan2007,72.7,37.18,273.4048662185669
14Jan2007,72.7,37.18,273.4007501602173
14Jan2007,72.7,37.18,273.4582314491272
14Jan2007,72.7,37.18,273.54951572418213
14Jan2007,72.7,37.18,273.65354180336
14Jan2007,72.7,37.18,273.75737953186035
14Jan2007,72.7,37.18,273.77009773254395
14Jan2007,72.7,37.18,273.98690485954285
14Jan2007,72.7,37.18,273.9063067436218
14Jan2007,72.7,37.18,273.84585189819336
14Jan2007,72.7,37.18,273.82009983062744
14Jan2007,72.7,37.18,273.85273694992065
14Jan2007,72.7,37.18,273.9039647579193
14Jan2007,72.7,37.18,273.9656443595886
14Jan2007,72.7,37.18,273.9740970134735
14Jan2007,72.7,37.18,273.9016089439392
14Jan2007,72.7,37.18,273.83559799194336
14Jan2007,72.7,37.18,273.76940274238586
14Jan2007,72.7,37.18,273.7405195236206
14Jan2007,72.7,37.18,273.5650119781494
14Jan2007,72.7,37.18,273.4667444229126
15Jan2007,72.7,37.18,273.3529939651489
15Jan2007,72.7,37.18,273.27206802368164
15Jan2007,72.7,37.18,273.20394134521484
15Jan2007,72.7,37.18,273.16271781921387
15Jan2007,72.7,37.18,273.1403350830078
15Jan2007,72.7,37.18,273.1119613647461
15Jan2007,72.7,37.18,273.0979995727539
15Jan2007,72.7,37.18,273.09752082824707
15Jan2007,72.7,37.18,273.1454391479492
15Jan2007,72.7,37.18,273.23314476013184
15Jan2007,72.7,37.18,273.0491762161255
15Jan2007,72.7,37.18,273.22022247314453
15Jan2007,72.7,37.18,273.2723112106323
15Jan2007,72.7,37.18,273.3141441345215
15Jan2007,72.7,37.18,273.27729511260986
15Jan2007,72.7,37.18,273.2524871826172
15Jan2007,72.7,37.18,273.2393913269043
15Jan2007,72.7,37.18,273.23803901672363
15Jan2007,72.7,37.18,273.24083709716797
15Jan2007,72.7,37.18,273.25694847106934
15Jan2007,72.7,37.18,273.2884922027588
15Jan2007,72.7,37.18,273.30176734924316
15Jan2007,72.7,37.18,273.5900459289551
15Jan2007,72.7,37.18,273.64436531066895
16Jan2007,72.7,37.18,273.5982723236084
16Jan2007,72.7,37.18,273.7191677093506
16Jan2007,72.7,37.18,273.79538345336914
16Jan2007,72.7,37.18,273.836519241333
16Jan2007,72.7,37.18,273.9666566848755
16Jan2007,72.7,37.18,274.0665740966797
16Jan2007,72.7,37.18,274.15974736213684
16Jan2007,72.7,37.18,274.14720916748047
16Jan2007,72.7,37.18,274.1240713596344
16Jan2007,72.7,37.18,273.99946689605713
16Jan2007,72.7,37.18,273.8799686431885
16Jan2007,72.7,37.18,273.6745719909668
16Jan2007,72.7,37.18,273.51960277557373
16Jan2007,72.7,37.18,273.5154153704643
16Jan2007,72.7,37.18,273.61223697662354
16Jan2007,72.7,37.18,273.77449226379395
16Jan2007,72.7,37.18,274.00649070739746
16Jan2007,72.7,37.18,274.18269538879395
16Jan2007,72.7,37.18,274.2914333343506
16Jan2007,72.7,37.18,274.32818508148193
16Jan2007,72.7,37.18,274.30995082855225
16Jan2007,72.7,37.18,274.2066822052002
16Jan2007,72.7,37.18,274.2892150878906
16Jan2007,72.7,37.18,274.157470703125
17Jan2007,72.7,37.18,274.0463180541992
17Jan2007,72.7,37.18,273.9540042877197
17Jan2007,72.7,37.18,273.8276958465576
17Jan2007,72.7,37.18,273.70819664001465
17Jan2007,72.7,37.18,273.58550357818604
17Jan2007,72.7,37.18,273.4566526412964
17Jan2007,72.7,37.18,273.3679904937744
17Jan2007,72.7,37.18,273.33367919921875
17Jan2007,72.7,37.18,273.3045129776001
17Jan2007,72.7,37.18,273.25500297546387
17Jan2007,72.7,37.18,272.79350662231445
17Jan2007,72.7,37.18,272.75893688201904
17Jan2007,72.7,37.18,272.9205045700073
17Jan2007,72.7,37.18,273.2226552963257
17Jan2007,72.7,37.18,273.42923641204834
17Jan2007,72.7,37.18,273.5873670578003
17Jan2007,72.7,37.18,273.6254653930664
17Jan2007,72.7,37.18,273.5673179626465
17Jan2007,72.7,37.18,273.4619998931885
17Jan2007,72.7,37.18,273.29672622680664
17Jan2007,72.7,37.18,273.14138412475586
17Jan2007,72.7,37.18,273.00523567199707
17Jan2007,72.7,37.18,272.8728370666504
17Jan2007,72.7,37.18,272.7773132324219
18Jan2007,72.7,37.18,272.6234550476074
18Jan2007,72.7,37.18,272.47455406188965
18Jan2007,72.7,37.18,272.45834159851074
18Jan2007,72.7,37.18,272.37959480285645
18Jan2007,72.7,37.18,272.33652687072754
18Jan2007,72.7,37.18,272.3222846984863
18Jan2007,72.7,37.18,272.29843044281006
18Jan2007,72.7,37.18,272.32355308532715
18Jan2007,72.7,37.18,272.3226251602173
18Jan2007,72.7,37.18,272.33325481414795
18Jan2007,72.7,37.18,272.4220266342163
18Jan2007,72.7,37.18,272.3007984161377
18Jan2007,72.7,37.18,272.2714891433716
18Jan2007,72.7,37.18,272.1942958831787
18Jan2007,72.7,37.18,272.0808687210083
18Jan2007,72.7,37.18,271.8913173675537
18Jan2007,72.7,37.18,271.6228361129761
18Jan2007,72.7,37.18,271.34318256378174
18Jan2007,72.7,37.18,270.99191522598267
18Jan2007,72.7,37.18,270.66262769699097
18Jan2007,72.7,37.18,270.52452397346497
18Jan2007,72.7,37.18,270.43278777599335
18Jan2007,72.7,37.18,270.03534907102585
18Jan2007,72.7,37.18,270.28429140150547
19Jan2007,72.7,37.18,270.2970390319824
19Jan2007,72.7,37.18,269.9352321624756
19Jan2007,72.7,37.18,269.8908214569092
19Jan2007,72.7,37.18,270.11869049072266
19Jan2007,72.7,37.18,270.2271947860718
19Jan2007,72.7,37.18,270.26784497499466
19Jan2007,72.7,37.18,270.3530111312866
19Jan2007,72.7,37.18,270.34619522094727
19Jan2007,72.7,37.18,270.4920085668564
19Jan2007,72.7,37.18,270.5908262729645
19Jan2007,72.7,37.18,270.47516775131226
19Jan2007,72.7,37.18,270.5150556564331
19Jan2007,72.7,37.18,270.59774243831635
19Jan2007,72.7,37.18,270.6920356750488
19Jan2007,72.7,37.18,270.74860668182373
19Jan2007,72.7,37.18,270.81610679626465
19Jan2007,72.7,37.18,270.8773021697998
19Jan2007,72.7,37.18,270.92005348205566
19Jan2007,72.7,37.18,271.0775966644287
19Jan2007,72.7,37.18,271.34406900405884
19Jan2007,72.7,37.18,271.3653802871704
19Jan2007,72.7,37.18,271.30168175697327
19Jan2007,72.7,37.18,270.64853966236115
19Jan2007,72.7,37.18,270.67155742645264
20Jan2007,72.7,37.18,270.5852470397949
20Jan2007,72.7,37.18,270.5875415802002
20Jan2007,72.7,37.18,270.6729793548584
20Jan2007,72.7,37.18,270.7437992095947
20Jan2007,72.7,37.18,270.8401851654053
20Jan2007,72.7,37.18,270.91009044647217
20Jan2007,72.7,37.18,270.9512069225311
20Jan2007,72.7,37.18,270.9671585559845
20Jan2007,72.7,37.18,271.0249722003937
20Jan2007,72.7,37.18,271.0086899995804
20Jan2007,72.7,37.18,271.0087766647339
20Jan2007,72.7,37.18,271.0698575973511
20Jan2007,72.7,37.18,271.03803634643555
20Jan2007,72.7,37.18,271.01084327697754
20Jan2007,72.7,37.18,270.9376411437988
20Jan2007,72.7,37.18,270.83081591129303
20Jan2007,72.7,37.18,270.792555809021
20Jan2007,72.7,37.18,270.75780487060547
20Jan2007,72.7,37.18,270.7475118637085
20Jan2007,72.7,37.18,270.79498386383057
20Jan2007,72.7,37.18,270.8205690383911
